Morning_Care_Completed,Morning_Care_Delay_Mins,Uncleaned_Days,Season,Night_Cover,Quiz_Score,Chat_Score,Risk_Class
1,65,1,2,1,85,4,2
1,101,2,2,1,49,5,2
1,15,2,3,1,68,9,1
1,19,1,4,1,50,4,2
1,78,0,3,1,76,3,2
1,79,0,4,1,69,7,2
1,148,3,2,1,49,6,3
0,180,1,2,1,58,6,3
1,12,1,2,1,65,5,2
1,25,1,4,1,87,5,2
1,33,2,3,1,75,5,2
1,46,1,4,1,93,5,2
1,32,0,1,1,79,6,1
1,40,0,3,1,51,7,2
1,133,0,4,1,66,3,3
1,152,0,1,1,57,6,3
1,94,2,2,1,60,4,2
0,180,2,2,1,63,3,3
0,180,2,4,0,55,9,3
0,180,0,1,1,74,1,3
1,70,4,1,1,74,5,2
1,135,2,4,1,81,4,3
0,180,0,4,1,61,5,3
0,180,1,3,1,69,7,3
1,67,3,4,1,60,6,2
1,154,1,1,1,53,3,3
1,32,1,1,1,87,9,1
1,7,1,4,1,63,8,1
0,180,1,2,1,72,7,3
1,61,0,4,0,59,6,2
1,137,0,1,1,40,7,3
1,105,1,3,1,73,4,2
1,138,0,2,1,94,7,3
1,96,1,1,1,38,5,2
1,35,2,3,0,52,3,2
0,180,0,2,1,58,6,3
1,81,0,2,1,56,7,2
1,54,1,2,1,58,3,2
1,59,0,2,1,67,5,2
1,51,0,4,1,67,7,1
1,82,1,3,1,71,3,2
0,180,1,1,0,58,0,3
1,83,1,1,1,22,5,3
0,180,0,4,1,38,5,3
0,180,0,1,1,50,2,3
1,16,2,2,1,62,10,2
1,116,0,1,1,28,5,3
1,33,1,3,1,46,6,2
1,85,2,2,1,80,6,2
1,42,2,4,1,58,8,2
1,97,1,3,1,58,6,2
0,180,1,3,1,78,5,3
1,70,0,1,1,79,4,2
1,135,2,2,1,70,2,3
1,62,1,2,1,79,8,2
1,92,0,3,1,71,5,2
1,3,0,3,1,49,3,2
1,43,4,2,1,71,4,2
1,153,0,2,1,95,6,3
1,29,1,2,1,94,10,1
1,33,0,2,1,73,7,1
1,101,3,3,0,70,6,2
1,28,0,4,1,78,4,2
1,61,5,3,1,85,9,3
1,115,1,4,1,68,3,2
1,67,3,4,1,47,7,2
1,42,1,4,1,56,7,2
1,62,2,2,1,71,1,3
1,151,5,3,1,83,6,3
0,180,1,4,1,80,5,3
1,16,3,3,0,37,7,2
1,113,1,4,1,59,6,2
1,69,1,1,1,84,3,2
0,180,0,2,1,48,4,3
1,23,0,2,0,80,4,2
0,180,1,3,1,71,3,3
1,32,0,1,1,63,7,1
0,180,0,2,1,73,2,3
1,102,0,4,1,53,5,2
1,120,0,4,1,72,4,3
1,39,0,4,1,52,5,2
1,20,0,4,1,64,3,2
1,57,2,1,1,57,3,2
1,70,1,4,0,68,6,2
1,72,0,2,1,51,5,2
1,101,0,4,1,63,5,2
0,180,1,3,1,87,10,3
1,8,2,4,1,56,5,2
1,58,0,3,1,73,5,2
1,25,1,4,0,76,4,2
1,142,2,1,1,100,8,3
1,36,1,3,1,89,6,1
1,149,0,4,1,72,4,3
1,65,4,1,1,79,4,2
1,70,2,2,1,77,7,2
1,51,0,2,1,67,5,2
1,61,1,1,1,61,2,3
1,37,1,1,1,49,5,2
1,48,0,3,1,53,9,2
1,46,1,1,1,66,6,1
1,151,2,4,1,83,3,3
1,46,1,2,1,66,5,2
1,143,0,1,1,67,6,3
0,180,0,4,1,62,2,3
1,53,0,4,1,61,4,2
1,87,4,1,1,75,4,2
1,121,0,2,1,81,7,3
1,19,4,1,1,75,4,2
0,180,1,1,1,66,6,3
1,39,0,2,1,61,6,1
0,180,3,2,1,82,6,3
1,26,1,4,1,71,8,1
1,44,1,3,1,76,8,1
1,118,0,1,1,63,5,2
1,43,0,1,1,59,6,2
1,45,0,1,1,69,8,1
0,180,3,3,1,59,3,3
1,115,0,2,1,44,5,2
0,180,0,2,1,100,9,3
1,60,3,1,1,90,6,2
0,180,2,1,1,51,9,3
1,132,0,4,1,68,6,3
1,121,1,2,1,87,4,3
1,25,1,4,1,45,5,2
1,109,1,2,1,78,5,2
0,180,1,4,1,80,6,3
1,39,0,4,1,80,6,1
1,147,3,4,1,99,3,3
0,180,0,1,1,60,7,3
1,65,0,2,1,100,2,3
1,41,1,3,1,77,5,2
1,20,0,4,1,95,6,1
1,60,0,3,1,58,5,2
1,35,0,2,1,63,6,1
1,49,0,3,1,55,9,2
1,14,0,1,1,73,7,1
1,67,0,1,1,69,6,2
1,154,1,1,1,51,5,3
1,51,1,2,1,58,4,2
1,16,2,2,1,50,7,2
1,142,0,1,1,81,5,3
1,47,3,4,1,43,6,2
1,39,0,3,0,91,7,1
1,173,3,2,1,79,3,3
1,41,3,2,1,76,6,2
1,39,2,3,1,66,4,2
1,20,0,4,1,52,5,2
0,180,3,1,1,81,9,3
0,180,2,1,1,68,6,3
1,27,0,2,1,74,10,1
1,16,1,4,1,63,6,1
1,13,3,1,1,56,9,2
0,180,1,1,1,82,5,3
0,180,0,3,1,36,7,3
0,180,3,2,1,75,3,3
1,36,0,3,1,57,7,2
1,70,1,2,1,76,7,2
1,55,0,3,0,65,6,1
1,75,0,1,1,59,6,2
0,180,0,3,1,71,7,3
0,180,0,2,1,54,4,3
1,84,0,4,1,55,8,2
1,16,2,2,1,74,7,2
1,51,2,2,1,64,5,2
0,180,1,3,1,82,6,3
1,88,2,2,1,92,7,2
1,44,3,1,1,69,8,2
0,180,2,3,1,62,10,3
0,180,2,4,1,36,7,3
1,78,2,3,1,61,6,2
1,7,1,3,1,72,6,1
1,42,1,1,1,71,5,2
1,11,1,3,1,49,5,2
1,81,0,4,1,77,8,2
1,13,0,4,1,87,5,2
1,104,2,1,1,72,6,2
1,52,0,2,1,77,9,1
1,39,1,1,1,53,3,2
1,66,1,4,1,53,7,2
1,25,1,4,1,95,8,1
0,180,1,2,1,79,7,3
1,65,1,3,1,75,8,2
1,58,0,2,1,65,6,1
1,29,1,1,0,52,6,3
1,21,1,1,1,50,7,2
1,59,0,1,1,84,7,1
1,61,1,4,1,73,8,2
1,75,0,1,1,100,2,3
1,100,1,1,1,59,5,2
1,108,1,2,1,79,5,2
1,75,2,4,1,64,4,2
1,81,2,2,1,91,6,2
1,8,1,3,1,76,6,1
1,14,0,1,1,26,8,3
0,180,0,2,1,83,7,3
1,38,0,4,1,85,5,2
1,133,2,2,1,55,6,3
1,152,0,3,1,65,4,3
1,68,1,4,1,63,3,2
1,27,3,4,0,70,7,2
1,109,1,1,0,56,5,3
1,52,2,3,1,65,4,2
1,29,0,2,1,58,9,2
0,180,0,4,1,78,7,3
1,41,2,4,1,94,10,2
0,180,0,3,1,53,4,3
1,46,0,1,0,55,6,3
1,69,0,1,1,63,6,2
1,72,2,1,1,60,7,2
1,61,2,1,1,42,3,2
1,57,2,2,1,71,6,2
1,36,0,4,1,61,5,2
0,180,0,4,1,61,7,3
1,44,1,1,0,61,3,3
1,94,2,4,1,100,2,3
1,61,1,3,1,68,5,2
1,50,0,1,1,92,5,2
1,40,5,4,1,92,6,2
1,84,0,4,1,75,6,2
1,95,3,4,1,83,5,2
1,101,0,1,1,79,9,2
1,7,0,2,1,61,8,1
0,180,1,4,1,44,4,3
0,180,2,1,1,70,3,3
1,17,1,2,1,72,7,1
1,39,0,4,1,59,5,2
1,12,0,2,1,51,4,2
1,139,0,2,1,85,10,3
1,38,1,1,0,56,6,3
1,113,2,4,1,70,7,2
1,48,1,2,1,90,7,1
1,100,0,2,1,34,7,2
0,180,1,2,1,68,4,3
0,180,0,2,1,55,4,3
1,52,5,2,1,59,4,2
1,132,1,3,0,79,10,3
1,43,1,4,1,80,5,2
1,56,2,4,1,54,4,2
1,4,2,4,1,100,2,3
1,63,0,1,1,79,5,2
1,33,0,4,1,54,6,2
1,33,2,4,1,88,7,2
1,108,0,4,1,82,6,2
1,72,1,3,1,86,6,2
1,65,3,2,1,49,5,2
1,81,0,3,1,69,6,2
1,41,0,2,1,62,5,2
1,149,1,4,1,62,8,3
1,30,2,4,1,83,6,2
1,90,2,4,1,91,3,2
1,45,2,1,1,77,5,2
1,19,1,4,1,58,4,2
1,107,1,4,1,64,7,2
1,143,0,3,0,62,4,3
1,78,0,1,0,53,2,3
1,116,1,3,0,71,6,2
1,81,0,1,1,78,4,2
1,41,1,4,1,75,6,1
1,27,0,3,1,58,10,2
0,180,0,3,1,59,8,3
1,20,1,4,0,92,8,2
1,105,2,2,1,74,9,2
1,111,0,2,1,59,5,2
1,45,0,4,1,62,1,3
0,180,2,3,1,65,6,3
1,62,0,4,1,59,3,2
1,20,0,4,1,81,4,2
1,13,2,1,1,70,4,2
0,180,1,2,1,68,6,3
0,180,3,2,1,49,5,3
0,180,1,3,0,55,9,3
1,23,1,4,1,92,5,2
1,93,0,1,1,70,10,2
1,149,1,3,1,70,9,3
1,53,0,1,1,69,5,2
1,62,4,3,1,50,9,3
1,48,0,2,1,53,4,2
1,17,1,3,1,49,6,2
1,29,0,1,1,68,7,1
0,180,1,3,1,73,5,3
1,37,1,1,1,86,9,1
1,17,0,1,0,59,5,3
0,180,0,2,1,76,4,3
1,90,1,2,1,78,7,2
1,39,0,3,1,92,4,2
1,20,1,4,1,77,2,3
1,84,2,2,1,49,3,2
1,8,1,1,0,55,5,3
1,51,3,1,1,54,5,2
1,109,0,4,1,99,6,2
1,66,2,3,1,76,3,2
1,52,0,4,1,59,9,2
1,3,0,2,1,95,4,2
1,41,1,3,1,43,4,2
1,9,0,2,1,44,8,2
0,180,3,3,1,85,6,3
1,62,1,4,1,74,6,2
1,31,3,3,1,48,6,2
1,14,1,1,1,80,9,1
1,56,0,1,1,54,4,2
0,180,3,1,0,72,4,3
1,33,0,1,1,57,5,2
1,48,0,1,1,87,7,1
0,180,2,1,1,83,6,3
1,61,0,3,1,65,5,2
0,180,1,1,1,59,7,3
1,26,0,4,1,64,8,1
1,16,1,2,1,84,5,2
1,159,1,1,1,71,5,3
1,77,1,4,1,76,5,2
1,63,0,4,1,56,4,2
1,73,3,1,1,60,4,2
1,96,0,4,1,56,5,2
1,52,0,2,1,73,8,1
0,180,0,3,1,100,3,3
0,180,0,2,1,87,5,3
1,113,0,2,1,57,5,2
0,180,0,2,1,55,4,3
1,53,0,1,1,86,5,2
1,51,0,4,1,71,5,2
1,61,0,1,1,81,2,3
1,11,2,3,1,92,7,1
1,45,0,2,1,38,4,2
1,93,0,1,1,61,3,2
0,180,0,2,1,57,5,3
1,28,0,3,1,76,1,3
1,16,1,4,1,88,6,1
1,158,1,4,0,100,2,3
0,180,0,3,1,61,6,3
1,17,0,1,0,52,5,3
1,48,2,3,1,59,6,2
0,180,2,4,1,59,8,3
1,24,0,4,1,55,7,2
1,84,2,2,1,64,5,2
1,44,0,2,0,57,3,2
1,9,0,1,1,56,8,2
1,51,1,1,1,76,5,2
1,44,1,2,1,82,6,1
0,180,0,4,1,87,7,3
1,153,0,2,1,74,2,3
1,18,2,1,1,45,4,2
1,88,2,4,1,85,2,3
1,134,1,3,0,63,4,3
0,180,0,2,1,61,8,3
1,135,1,2,1,89,9,3
1,86,1,2,1,45,5,2
1,73,0,3,1,64,5,2
1,90,1,1,1,78,5,2
0,180,0,2,1,53,4,3
1,61,0,2,1,78,5,2
0,180,0,1,1,73,2,3
0,180,0,4,1,96,6,3
1,152,2,3,0,56,6,3
1,97,0,4,1,57,8,2
1,23,1,1,1,70,9,1
1,64,0,4,1,60,4,2
1,41,3,3,1,60,1,3
1,48,1,3,1,59,5,2
1,50,1,2,1,55,4,2
1,118,0,3,1,61,10,2
1,62,0,1,1,89,3,2
1,56,2,3,1,79,6,1
1,96,1,1,1,63,9,2
0,180,1,1,1,78,3,3
1,138,0,3,1,93,5,3
1,19,1,2,1,93,5,2
0,180,0,3,1,70,5,3
1,82,0,4,1,72,5,2
1,79,0,2,1,50,3,2
1,16,1,4,1,69,5,2
1,30,1,3,1,58,6,2
1,19,0,2,1,79,4,2
1,48,5,1,1,48,5,2
1,61,1,1,1,70,6,2
0,180,1,2,1,55,7,3
1,22,2,2,1,70,4,2
1,12,3,1,1,48,7,2
0,180,0,4,1,64,5,3
1,13,3,1,0,75,5,3
1,98,3,4,1,63,5,2
0,180,1,2,1,58,6,3
1,29,1,4,1,42,3,2
0,180,1,3,1,66,6,3
1,97,2,2,1,80,4,2
1,148,3,2,1,57,3,3
0,180,0,4,1,58,4,3
0,180,1,3,1,67,4,3
1,32,1,1,0,90,3,3
0,180,0,4,1,59,8,3
1,24,1,1,1,90,2,3
1,13,4,1,1,76,7,2
1,35,2,3,1,74,6,1
0,180,1,4,1,66,5,3
0,180,1,1,1,49,4,3
1,103,0,4,1,76,9,2
1,38,0,2,1,60,4,2
0,180,3,3,1,67,6,3
1,32,2,1,1,58,8,2
1,99,0,2,1,78,8,2
0,180,0,4,1,100,6,3
1,67,0,4,0,65,7,2
1,73,0,4,1,92,3,2
1,56,1,2,0,100,4,2
1,39,0,1,0,91,7,3
1,88,2,2,1,49,6,2
1,58,2,2,1,75,7,2
1,117,1,3,1,75,9,2
1,65,1,2,0,78,4,2
0,180,0,3,1,62,7,3
1,44,1,1,1,56,6,2
0,180,1,2,1,55,10,3
1,28,0,2,1,68,8,1
1,30,0,3,1,67,8,1
1,34,0,1,1,68,6,1
1,44,2,4,1,59,4,2
1,13,0,4,1,76,8,1
0,180,0,3,1,68,7,3
1,16,0,2,1,54,4,2
0,180,3,1,1,77,6,3
1,51,2,3,0,71,6,1
1,74,0,3,1,24,8,3
1,48,2,4,1,38,2,3
1,55,1,2,1,57,6,2
1,85,1,4,1,40,9,2
1,81,1,2,1,54,4,2
1,13,1,1,1,83,6,1
1,19,1,3,1,77,4,2
1,74,2,3,0,56,4,2
0,180,1,3,1,74,5,3
1,60,0,4,1,60,6,2
1,84,0,3,1,67,2,3
0,180,0,2,1,78,3,3
1,93,0,3,1,76,6,2
1,23,1,3,1,53,9,2
1,18,2,2,1,67,4,2
1,31,3,1,1,69,5,2
1,99,3,4,1,67,7,2
1,48,0,4,0,76,9,2
1,14,1,2,1,35,4,2
1,23,0,3,1,78,4,2
1,90,3,1,1,56,3,2
0,180,0,3,1,73,4,3
1,45,1,2,1,83,5,2
1,21,0,1,1,100,3,2
0,180,3,1,1,100,2,3
0,180,1,1,1,51,2,3
1,42,1,2,1,65,5,2
1,65,3,2,1,60,7,2
1,43,1,2,1,85,4,2
1,35,2,1,1,62,7,2
1,26,3,2,0,90,6,2
1,18,1,1,1,66,7,1
1,128,0,4,1,85,6,3
0,180,0,3,1,72,3,3
1,77,0,4,1,43,6,2
1,19,0,3,1,69,6,1
1,84,1,1,1,80,4,2
0,180,2,2,1,70,8,3
1,102,0,3,0,72,6,2
0,180,1,1,1,75,6,3
1,114,4,1,1,68,4,2
1,38,0,3,1,76,7,1
1,28,0,1,1,76,6,1
1,71,1,2,1,70,6,2
1,56,0,2,1,71,3,2
0,180,0,4,0,74,7,3
1,60,1,4,1,62,10,2
1,148,3,4,1,79,5,3
1,33,1,1,1,74,6,1
1,134,0,2,1,72,6,3
0,180,1,2,1,35,6,3
1,49,1,3,1,54,4,2
1,52,1,2,1,76,8,1
1,50,1,2,1,79,8,1
1,60,2,2,1,78,5,2
1,39,5,4,1,59,2,3
0,180,0,1,1,49,0,3
1,23,0,2,1,81,5,2
1,51,0,2,1,74,10,1
1,9,1,2,1,62,5,2
1,53,0,2,1,44,4,2
0,180,3,2,1,49,6,3
1,100,0,1,1,71,3,2
1,40,1,3,1,66,4,2
0,180,1,2,1,66,4,3
1,3,1,1,1,59,4,2
0,180,0,4,1,65,2,3
1,73,0,2,1,84,5,2
1,65,2,2,1,88,8,2
0,180,1,2,1,85,8,3
0,180,1,3,1,75,6,3
1,123,3,3,1,75,7,3
1,49,1,4,1,43,5,2
0,180,2,1,1,58,5,3
1,25,2,2,1,77,4,2
1,88,0,3,1,68,4,2
0,180,1,3,0,68,6,3
1,124,2,2,1,52,9,3
1,24,0,1,1,78,4,2
1,128,1,3,1,75,5,3
0,180,0,3,1,79,4,3
1,33,1,1,1,56,3,2
1,22,1,2,1,94,5,2
1,14,0,1,1,79,7,1
0,180,0,1,1,60,4,3
1,17,1,3,1,68,5,2
1,13,0,1,1,62,3,2
1,104,3,2,0,65,8,2
1,144,0,3,1,84,6,3
1,33,4,1,1,54,8,2
1,42,1,4,1,85,6,1
1,51,2,1,1,68,7,2
0,180,0,1,1,87,8,3
0,180,1,2,1,73,3,3
1,147,0,1,0,42,7,3
1,16,0,3,1,69,6,1
1,114,4,1,1,99,4,2
1,37,0,1,1,64,6,1
1,50,0,1,1,83,5,2
1,23,3,4,1,90,6,2
1,19,2,2,1,64,6,2
1,134,2,2,1,80,3,3
1,97,2,1,1,51,4,2
1,109,3,4,0,90,8,2
1,85,2,2,1,39,7,2
1,39,1,3,1,73,4,2
1,86,2,2,1,69,7,2
1,136,1,4,1,84,4,3
0,180,0,1,0,80,8,3
1,119,0,3,1,68,3,2
1,60,1,4,1,85,6,2
1,123,0,1,1,75,3,3
1,84,3,2,1,81,7,2
1,12,0,2,1,48,8,2
1,22,0,2,1,93,5,2
1,44,2,4,1,56,1,3
1,69,2,1,1,81,6,2
1,74,2,2,1,42,0,3
1,56,2,1,1,42,8,2
1,106,1,3,1,58,7,2
0,180,1,3,1,66,5,3
1,109,0,1,1,90,6,2
1,11,2,1,1,84,5,2
1,35,2,3,1,76,4,2
1,45,0,2,1,70,3,2
0,180,1,1,1,71,3,3
1,125,1,2,1,49,5,3
1,110,0,4,1,81,3,2
0,180,2,4,1,42,9,3
0,180,2,3,1,48,6,3
1,118,0,4,1,97,4,2
0,180,1,1,1,70,8,3
1,25,1,2,1,65,8,1
0,180,3,4,0,85,3,3
1,14,0,3,1,87,5,2
1,135,1,1,1,65,6,3
0,180,0,4,1,74,5,3
1,20,3,2,1,69,6,2
1,5,1,1,1,56,8,2
1,102,0,4,1,53,5,2
1,37,3,1,1,72,4,2
1,123,0,1,1,65,5,3
1,54,2,4,1,80,7,2
1,101,3,2,1,98,6,2
1,36,2,3,1,42,3,2
1,69,0,4,0,84,4,2
0,180,2,4,0,51,9,3
0,180,1,2,1,65,8,3
1,76,0,2,1,82,3,2
1,126,0,1,1,80,4,3
1,28,2,3,1,70,5,2
1,78,0,1,1,65,8,2
1,62,2,2,1,63,9,2
1,37,2,2,1,76,3,2
1,107,3,4,1,100,6,2
1,37,3,4,1,76,7,2
1,112,0,2,1,75,9,2
1,76,0,3,1,68,5,2
1,67,0,2,1,43,9,2
1,94,1,3,1,20,4,3
1,87,2,2,1,40,4,2
0,180,0,2,1,100,6,3
1,16,0,3,1,63,3,2
0,180,0,1,1,72,2,3
0,180,0,3,1,88,7,3
1,164,2,3,1,78,6,3
1,65,0,4,1,67,4,2
1,53,3,2,1,88,8,2
1,108,0,1,1,55,6,2
1,1,2,2,0,58,9,2
0,180,1,4,1,61,4,3
1,27,0,3,1,69,7,1
0,180,2,1,1,69,4,3
1,48,0,3,1,73,2,3
1,85,1,4,1,61,7,2
1,52,0,4,1,83,6,1
1,128,0,4,1,72,3,3
1,125,0,2,1,58,2,3
0,180,1,4,1,59,6,3
0,180,1,4,1,69,6,3
1,137,1,1,1,77,6,3
1,119,2,2,1,53,8,2
1,147,0,2,0,59,7,3
1,43,0,3,1,73,3,2
0,180,2,2,1,60,7,3
1,79,1,2,1,88,6,2
1,39,3,4,1,50,9,2
1,72,4,1,1,49,4,2
1,84,1,4,1,81,4,2
1,89,3,4,1,88,3,2
1,32,4,3,1,83,7,3
1,54,2,3,1,76,5,2
1,21,3,3,1,68,5,2
1,60,0,1,1,60,6,2
0,180,0,2,1,60,9,3
1,41,1,2,1,75,5,2
0,180,0,4,1,69,4,3
0,180,2,2,1,68,4,3
1,85,5,1,1,78,4,2
1,98,0,2,1,63,4,2
1,60,1,4,1,78,5,2
1,58,0,4,1,63,5,2
1,47,4,4,1,86,5,2
1,51,1,3,1,80,7,1
1,23,4,2,1,100,8,2
1,24,2,2,1,70,7,2
1,34,2,1,0,62,7,3
0,180,3,1,1,76,4,3
1,99,4,4,1,54,6,2
1,80,0,1,1,74,4,2
0,180,0,2,1,76,5,3
1,4,0,3,1,61,2,3
1,23,2,1,1,63,7,2
1,38,3,1,1,52,4,2
0,180,2,4,1,72,9,3
1,42,1,2,1,71,6,1
0,180,2,2,1,51,8,3
0,180,2,4,1,43,5,3
0,180,1,4,1,50,3,3
0,180,0,3,1,62,5,3
1,134,0,2,1,86,3,3
1,75,0,1,1,83,4,2
1,72,0,1,1,75,4,2
1,27,2,3,1,56,4,2
0,180,0,2,1,75,6,3
1,7,1,2,1,78,3,2
0,180,0,3,1,77,1,3
1,42,0,3,1,55,6,2
0,180,0,4,1,73,5,3
1,114,0,3,1,60,2,3
1,14,2,2,1,78,4,2
0,180,1,3,1,72,6,3
0,180,0,3,1,59,8,3
1,74,1,4,1,89,5,2
0,180,5,1,1,83,6,3
1,77,0,2,1,77,4,2
1,63,0,4,1,66,5,2
0,180,0,1,1,97,8,3
0,180,0,4,1,62,6,3
1,75,5,3,1,62,6,3
1,68,0,1,1,56,9,2
0,180,2,3,1,73,4,3
1,23,0,1,1,63,8,1
1,47,1,3,1,76,5,2
1,90,0,3,1,57,8,2
0,180,2,3,1,86,4,3
1,66,1,2,1,70,5,2
1,97,1,1,1,63,4,2
1,59,2,4,1,67,4,2
0,180,1,2,1,96,6,3
1,61,5,3,1,76,2,3
1,59,0,1,1,86,6,1
1,14,0,4,1,63,3,2
1,12,0,4,0,78,6,2
0,180,2,3,1,78,7,3
1,92,1,2,1,68,5,2
0,180,0,3,1,54,8,3
1,113,4,2,1,60,3,2
1,118,1,3,1,64,7,2
1,20,2,4,1,65,10,2
1,88,1,4,1,74,5,2
1,19,0,3,1,72,5,2
1,113,1,2,1,70,5,2
1,40,2,4,1,80,7,2
1,169,1,1,0,72,5,3
1,22,0,1,1,43,7,2
1,43,5,4,0,77,8,2
1,158,0,3,1,70,7,3
0,180,0,1,1,68,8,3
1,156,1,1,1,68,5,3
1,131,4,2,1,87,7,3
1,39,1,2,1,64,3,2
1,142,0,1,1,65,6,3
0,180,0,4,0,47,4,3
1,15,0,1,1,50,4,2
1,22,1,2,1,74,6,1
1,64,0,4,0,60,3,2
1,22,3,1,1,61,6,2
1,17,1,3,1,64,7,1
1,94,5,2,1,53,8,2
1,89,0,2,1,88,8,2
1,6,0,1,1,65,7,1
1,30,1,1,0,54,8,3
1,91,3,4,1,61,4,2
1,66,0,4,1,68,3,2
1,24,1,4,1,68,6,1
1,114,1,3,1,63,6,2
1,46,0,4,1,85,5,2
0,180,1,3,1,100,7,3
1,24,0,1,1,85,2,3
0,180,4,3,1,83,5,3
1,28,1,2,1,44,4,2
1,17,3,1,1,45,8,2
0,180,1,3,0,55,7,3
1,17,5,3,1,71,5,3
1,126,0,1,0,56,6,3
1,131,1,2,1,80,7,3
1,111,0,3,1,68,2,3
1,105,1,4,1,92,6,2
1,84,1,1,1,77,3,2
1,36,0,2,1,81,2,3
1,22,0,2,1,77,4,2
1,11,0,4,1,69,5,2
1,14,0,2,1,65,3,2
1,51,0,4,1,57,5,2
1,53,0,2,1,56,3,2
0,180,3,1,1,40,6,3
1,27,0,3,1,54,6,2
0,180,2,1,1,65,6,3
1,76,0,2,1,87,6,2
1,133,0,4,1,64,6,3
1,67,1,4,1,73,6,2
1,100,3,2,1,79,4,2
1,62,1,2,0,42,8,2
1,93,0,3,1,69,2,3
1,18,0,1,1,82,4,2
1,43,0,1,0,75,5,3
1,53,0,4,1,71,7,1
1,67,5,1,1,56,8,2
0,180,0,2,1,68,3,3
1,46,1,1,1,71,4,2
1,31,1,2,1,69,10,1
1,127,0,1,1,68,5,3
1,57,2,3,1,72,4,2
0,180,0,3,1,86,5,3
1,43,1,2,1,58,6,2
1,29,3,2,1,71,6,2
0,180,3,2,1,56,1,3
1,22,1,3,1,98,4,2
0,180,1,4,1,64,8,3
1,14,2,4,1,33,5,2
0,180,2,1,1,79,6,3
1,23,3,2,0,55,5,2
0,180,0,4,1,81,6,3
1,8,1,2,1,50,5,2
1,47,0,1,0,66,3,3
1,92,0,3,1,61,5,2
1,54,0,3,1,83,6,1
0,180,2,3,1,66,6,3
0,180,3,3,1,91,7,3
1,32,1,1,1,61,4,2
0,180,0,2,1,75,2,3
1,52,0,3,1,68,7,1
0,180,0,3,1,81,4,3
1,68,0,4,1,61,6,2
0,180,1,4,1,70,5,3
1,39,0,2,1,87,10,1
1,70,3,2,1,74,5,2
1,63,0,4,1,95,2,3
1,56,0,4,1,55,2,3
0,180,2,2,1,89,6,3
1,170,0,2,1,75,3,3
1,113,0,2,1,56,7,2
1,7,3,4,1,60,6,2
1,24,0,3,1,74,7,1
0,180,0,1,1,59,5,3
1,103,0,1,1,53,6,2
1,108,0,2,1,52,0,3
1,74,3,3,1,54,6,2
0,180,1,2,0,66,1,3
1,20,0,4,1,75,5,2
0,180,2,1,1,53,2,3
1,8,2,1,1,65,5,2
1,26,0,2,1,96,5,2
1,18,1,3,1,43,6,2
1,87,1,2,1,80,7,2
1,20,0,1,1,76,5,2
0,180,1,4,1,89,7,3
1,105,5,1,1,61,5,2
0,180,2,3,1,73,8,3
1,89,3,3,1,66,7,2
1,45,0,4,1,62,3,2
1,124,1,4,1,69,4,3
1,62,4,3,0,86,3,3
0,180,1,3,0,79,0,3
1,91,1,3,1,51,3,2
1,144,0,4,1,49,7,3
1,44,5,3,1,76,4,3
1,91,0,3,0,67,6,2
1,49,0,4,1,65,10,1
1,20,3,3,1,53,3,2
1,111,0,1,1,85,3,2
1,29,1,1,1,87,7,1
1,42,0,3,1,69,4,2
1,8,0,3,1,74,8,1
1,158,2,2,1,64,6,3
1,75,0,4,1,78,2,3
1,74,2,3,1,78,10,2
1,139,0,3,1,75,3,3
0,180,1,2,1,77,5,3
0,180,1,3,1,65,5,3
0,180,3,3,1,62,4,3
0,180,5,1,1,86,10,3
1,25,3,3,1,64,6,1
1,60,1,2,1,59,2,3
1,16,2,3,1,73,8,1
1,80,1,2,1,85,7,2
1,3,1,3,0,73,4,2
1,61,2,3,1,62,4,2
1,20,1,4,0,77,4,2
1,22,0,1,1,84,4,2
0,180,1,4,1,58,6,3
0,180,3,2,1,52,9,3
1,39,2,3,1,75,6,1
1,63,2,3,1,56,4,2
0,180,1,3,1,52,7,3
1,35,0,3,0,70,3,2
1,47,2,2,1,64,5,2
1,24,0,2,1,58,4,2
1,123,3,2,0,47,5,3
1,68,3,4,1,58,6,2
1,134,2,2,1,64,2,3
1,56,1,4,1,63,5,2
1,17,2,3,1,83,5,2
1,40,0,3,0,75,4,2
1,73,1,2,1,59,5,2
0,180,1,4,1,56,5,3
1,18,1,3,0,97,8,1
1,32,3,3,1,62,0,3
1,46,2,2,1,93,9,2
1,31,0,3,1,61,3,2
1,164,2,2,1,84,4,3
0,180,2,2,1,32,7,3
0,180,1,4,1,69,5,3
1,86,0,1,1,66,8,2
0,180,4,3,0,58,7,3
1,18,2,4,1,74,6,2
1,20,0,2,1,89,6,1
1,13,2,3,1,93,3,2
1,73,0,3,0,65,7,2
1,84,0,4,1,66,4,2
1,63,0,4,1,78,10,2
1,113,1,3,1,79,4,2
1,10,2,2,1,58,5,2
1,18,2,4,1,75,3,2
1,103,0,3,1,42,4,2
1,135,4,4,1,63,5,3
1,83,0,1,0,60,1,3
1,64,2,1,1,63,5,2
1,6,1,2,1,75,5,2
0,180,1,1,1,55,2,3
1,140,0,2,0,40,4,3
0,180,1,1,1,88,8,3
1,52,3,2,1,59,6,2
1,13,1,2,1,83,4,2
1,45,1,4,1,77,3,2
1,85,4,2,1,89,7,2
1,31,0,1,1,79,6,1
1,96,0,4,1,61,5,2
0,180,2,1,1,80,4,3
